DATE,GDP,GDPDEF,HOANBS,PNFI,PCE,CNP16OV,ford_tfp,dtfp_util,GDPpc,PCEpc,PNFIpc,HOANBSpc,LABOR_PROD
1975Q1,1616.116,29.11,62.854,193.137,985.1999999999999,151987.33333333334,2.58496084538461,9.766739438318414,-791.4853202097156,-840.9789554533814,-1003.9234439136214,-666.8152681378682,-12.411531568144248
1975Q2,1651.853,29.543,62.28,193.276,1013.5666666666666,152707.66666666666,0.988714550193243,4.1986621496185705,-791.2474559411039,-840.0896784098329,-1005.8008307313829,-667.2161478156618,-10.783420905215957
1975Q3,1709.82,30.065,62.846,197.807,1047.2,153579.0,-0.438623440169098,-1.5978120559147815,-790.1188695292125,-839.145686149469,-1005.8040268245852,-665.4678563754319,-9.990561310833005
1975Q4,1761.831,30.568,63.917,202.883,1076.2666666666667,154336.33333333334,-0.910530100214388,-4.342008621943624,-789.2734304639145,-838.5589651309681,-1005.421373459508,-663.4260024450482,-10.34301886723995
1976Q1,1820.487,30.891,64.968,209.504,1109.8999999999999,155075.0,-0.127878484132329,0.42467828110508243,-787.5269702489409,-837.0103829026109,-1003.7386196925361,-660.6921317582637,-9.75003936281998
1976Q2,1852.332,31.202,65.004,215.008,1129.5333333333335,155773.66666666666,0.462793856989172,3.307017670981626,-787.2440908548376,-836.7081726291184,-1002.596633660934,-658.5484141284282,-9.073033699011607
1976Q3,1886.558,31.605,65.264,222.627,1158.8,156526.66666666666,0.139011374225437,-0.3219742151510838,-787.1787720710207,-835.9156738512205,-1000.8799279120915,-655.5483943196652,-8.924663480227139
1976Q4,1934.273,32.172,65.614,230.244,1192.4333333333334,157222.0,0.113195827420069,3.9526598255451773,-786.9023783063859,-835.2759291098326,-999.7370991172555,-652.6274482130733,-8.739877258369031
1977Q1,1988.648,32.69,66.307,243.278,1228.2,157910.66666666666,-0.086380842241426,2.6716819686465927,-786.1643682163113,-834.3549010106711,-996.2649149646634,-647.5579928910514,-8.615440320960634
1977Q2,2055.909,33.151,67.564,253.749,1256.0,158652.33333333334,-0.888632815780582,-2.6000687933240623,-784.7070021524714,-833.9856039391703,-993.9197796958316,-643.8124914868907,-8.567481401237403
1977Q3,2118.473,33.554,68.29,263.268,1286.8999999999999,159429.66666666666,0.173182838898064,7.0899919646593546,-783.4063398846945,-833.2522719466072,-991.9341699220765,-640.6185617872558,-7.846859920246034
1977Q4,2164.27,34.279,68.964,275.943,1324.8,160140.33333333334,-1.53290433614899,-5.056212386763818,-783.8500313782193,-832.9321931280967,-989.8144392262495,-636.3611470487,-8.827914995932847
1978Q1,2202.76,34.778,69.284,282.424,1354.0333333333333,160828.66666666666,-0.411218409766428,3.651459886445461,-783.961349957159,-832.6236826504179,-989.3670410244255,-634.4685407284378,-8.973260375155567
1978Q2,2331.633,35.443,71.301,309.351,1411.3999999999999,161525.33333333334,1.22602074566349,-0.1663852201550089,-780.6018884913088,-830.800564578867,-982.5866489799176,-625.7940717532049,-8.051196539215534
1978Q3,2395.053,36.044,71.905,325.1,1442.2333333333333,162265.0,-0.175652091713543,0.1974034745414983,-780.0565855552367,-830.7778377536424,-979.7593667278995,-621.2853252906204,-7.892557867464485
1978Q4,2476.949,36.782,72.775,341.428,1481.3333333333333,163024.0,-0.465357920115531,-0.7716594242447425,-779.187846343615,-830.5963441199445,-977.352448106218,-616.8515885985391,-7.759824485377041
1979Q1,2526.61,37.452,73.299,356.695,1517.1333333333332,163756.33333333334,-0.324190500983398,-1.0936564190143545,-779.4561180394819,-830.4617074413986,-975.2313867785947,-612.9253754709305,-8.29733170352101
1979Q2,2591.247,38.37,73.532,364.268,1557.6333333333332,164447.33333333334,-0.23969985028585,5.083035961442625,-779.7727034069283,-830.6698685802066,-975.9731679612374,-611.2455775353512,-8.510208387256931
